VM,Powerstate,Template,SRM Placeholder,Size MiB,Memory Reservation Locked To Max,Overhead,Max,Consumed,Consumed Overhead,Private,Shared,Swapped,Ballooned,Active,Entitlement,DRS Entitlement,Level,Shares,Reservation,Limit,Hot Add,Annotation,NB_LAST_BACKUP,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VMs,VI SDK Server,VI SDK UUID
ecbrtscl03,poweredOn,False,False,20480,False,0,20480,13855,88,13768,0,0,0,1433,20841,4724,normal,204800,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7592,422edc26-2d22-62d2-85c1-56df1a63a687,,172.20.1.174,172.20.1.174
ecbrtscl04,poweredOn,False,False,20480,False,0,20480,19818,103,19715,1,0,0,1638,20841,6487,normal,204800,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7593,422ec5e6-42a3-fb8c-70da-995f1c997bce,,172.20.1.174,172.20.1.174
ecbrtscl05,poweredOn,False,False,20480,False,0,20480,17360,95,17266,0,0,0,1024,20841,5506,normal,204800,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7602,422e2ef3-9186-df9b-ff42-39bf8aa02f63,,172.20.1.174,172.20.1.174
ecbrtsf02,poweredOn,False,False,4096,False,0,4096,4139,52,4088,8,0,0,1556,4515,2749,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-13570,423e7640-07e4-a13b-044f-2df37040a081,,172.20.1.174,172.20.1.174
ecbrtsf02clon,poweredOn,False,False,4096,False,0,4096,4146,51,4096,0,0,0,1679,4517,2624,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-46539,422e2acd-b9c0-3056-518f-12c664b04550,,172.20.1.174,172.20.1.174
ecbrtsf03,poweredOn,False,False,8192,False,0,8192,8255,64,8192,0,0,0,1146,8882,7346,normal,81920,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7615,422e2f56-797b-2929-44db-745a12d4cbaf,,172.20.1.174,172.20.1.174
ECBRTSF04,poweredOn,False,False,8192,False,0,8192,8230,59,8172,12,0,0,1392,8503,3496,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-17416,422e4a9b-ee49-0ec1-b5f9-126893309a0d,,172.20.1.174,172.20.1.174
ecbrtsf05,poweredOn,False,False,6144,False,0,6144,6177,53,6125,19,0,0,1413,6442,2916,normal,61440,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-38570,422ed4e4-fc07-6354-9689-d85ac966db84,,172.20.1.174,172.20.1.174
ecbrtsh01,poweredOn,False,False,4096,False,0,4096,4147,52,4096,0,0,0,901,4517,2163,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3214,423e9c67-97b6-7e80-ec12-ce29a4737fae,,172.20.1.174,172.20.1.174
ecbrtsh03,poweredOn,False,False,6144,False,0,6144,6195,54,6142,2,0,0,1105,6446,2814,normal,61440,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-38571,422e96b2-595d-8b47-b72a-cef6c72e2008,,172.20.1.174,172.20.1.174
ECBRTSH04,poweredOn,False,False,4096,False,0,4096,4135,47,4088,0,0,0,737,4383,1935,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-54808,422ec662-e6eb-0dec-76b9-69106c2026cf,,172.20.1.174,172.20.1.174
ecbrtskc01,poweredOn,False,False,4096,False,0,4096,4143,47,4096,0,0,0,1064,4505,2249,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3138,423efba0-19f8-4cb1-85fe-c562b4d5c499,,172.20.1.174,172.20.1.174
ecbrtskf01,poweredOn,False,False,4096,False,0,4096,4144,48,4096,0,0,0,1024,4505,2231,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3227,423ec42d-514c-5580-c61d-274e99fda6b9,,172.20.1.174,172.20.1.174
ecbrtskw01,poweredOn,False,False,4096,False,0,4096,4143,48,4096,0,0,0,1187,4505,2366,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3174,423ebd39-48e7-e586-2139-bf832cd48c9f,,172.20.1.174,172.20.1.174
ecbrtslx03,poweredOn,False,False,4096,False,0,4096,1695,45,1651,2179,0,0,40,4359,706,normal,40960,0,-1,False,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-10098,422eb230-50ec-8562-8bc4-ac120b6610bb,,172.20.1.174,172.20.1.174
ecbrtspocAD_client,poweredOn,False,False,6144,False,0,6144,6186,52,6135,9,0,0,184,6811,6801,normal,61440,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10083,422e9171-5f83-4616-9e84-2d0043d02054,,172.20.1.174,172.20.1.174
ecbrtspoccl01,poweredOn,False,False,8192,False,0,8192,8244,61,8183,1,0,0,819,8503,2971,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-20134,422e5ff1-1510-28ed-3bef-b3721c1945fd,,172.20.1.174,172.20.1.174
ecbrtspoccl02,poweredOn,False,False,8192,False,0,8192,7879,61,7818,0,0,0,737,8503,2903,normal,81920,0,-1,False,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-19362,422e3eba-fdc5-2856-fd3f-d4b6ebbe71ba,,172.20.1.174,172.20.1.174
ecbrtsq10,poweredOn,False,False,4096,False,0,4096,4147,51,4096,0,0,0,737,4530,1949,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3213,423eb18f-2443-eeca-bdbd-2b3bfd6f5c66,,172.20.1.174,172.20.1.174
ecbrtsq15,poweredOn,False,False,4096,False,0,4096,4140,47,4094,2,0,0,1146,4505,2334,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-3143,423efb25-39e8-5cd0-05eb-3363a73d98c8,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,10240,False,0,10240,10314,74,10240,0,0,0,3174,10695,5195,normal,102400,0,-1,True,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq18,poweredOn,False,False,14336,False,0,14336,14421,86,14336,0,0,0,3297,14813,6770,normal,143360,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3219,423eda59-c3b6-8105-f56f-fe83fd658023,,172.20.1.174,172.20.1.174
ecbrtsq18clon,poweredOn,False,False,14336,False,0,14336,14421,85,14336,0,0,0,1863,14813,5651,normal,143360,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-46541,422ea4ec-a83c-d87f-1584-fb2bd681ba8f,,172.20.1.174,172.20.1.174
ecbrtsq19,poweredOn,False,False,8192,False,0,8192,8254,67,8188,4,0,0,1146,8635,3459,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3183,423e0d68-83fd-0313-acd0-536987b057df,,172.20.1.174,172.20.1.174
ecbrtsq20,poweredOn,False,False,5120,False,0,5120,5166,51,5116,4,0,0,1382,5535,2576,normal,51200,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3220,423ef11d-5dde-f0d0-8b6d-b54e5c76c8e8,,172.20.1.174,172.20.1.174
ecbrtsq21,poweredOn,False,False,6144,False,0,6144,6197,54,6144,0,0,0,1105,6564,2757,normal,61440,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3154,423e2130-05b5-955d-3c7d-f9ef7fa8210c,,172.20.1.174,172.20.1.174
ecbrtsq22,poweredOn,False,False,16384,False,0,16384,13276,79,13198,2,0,0,2293,17120,8643,normal,163840,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5141,422e4cc8-1d9f-81d8-491e-1ccb8bd6b849,,172.20.1.174,172.20.1.174
ecbrtsq23,poweredOn,False,False,24576,False,0,24576,18427,98,18329,2,0,0,983,25357,9971,normal,245760,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5626,422e30f8-1978-cfff-f902-91683391904b,,172.20.1.174,172.20.1.174
ECBRTSQ25,poweredOn,False,False,14336,False,0,14336,14417,90,14328,4,0,0,1863,14693,5400,normal,143360,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-12985,422e12d3-3154-0ca0-2fe8-23a6e448f632,,172.20.1.174,172.20.1.174
ECBRTSQ27,poweredOn,False,False,6144,False,0,6144,6198,54,6144,0,0,0,860,6456,2612,normal,61440,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-54809,422e14d7-7f66-7062-4737-1e7316acf1e3,,172.20.1.174,172.20.1.174
ecbrtss01,poweredOn,False,False,2048,False,0,2048,2084,36,2048,0,0,0,389,2441,1270,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2003 (64-bit),Microsoft Windows Server 2003 (32-bit),vm-26323,423e9a8b-2f86-64a9-a42c-51b67bdedf98,,172.20.1.174,172.20.1.174
ecbrtss01clon,poweredOn,False,False,2048,False,0,2048,2082,36,2047,1,0,0,245,2441,1106,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 (64-bit),Microsoft Windows Server 2003 (32-bit),vm-26326,422e8506-9654-ba3c-eee9-30e84bf37d5e,,172.20.1.174,172.20.1.174
ecbrtssg01,poweredOn,False,False,8192,False,0,8192,8255,64,8192,0,0,0,1556,8482,3652,normal,81920,0,-1,True,"Servidor creado para la SIGOP,  no esta dentro de los inventarios de facturacion mensual",,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3142,423e0974-caa0-69fc-e6e2-c1df37695ede,,172.20.1.174,172.20.1.174
ecbrtsti01,poweredOn,False,False,10240,False,0,10240,10172,71,10101,0,0,0,1536,10543,4194,normal,102400,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3218,423e5ba3-0363-5365-0918-1348c337da94,,172.20.1.174,172.20.1.174
ECBRTSVM01,poweredOn,False,False,4096,False,0,4096,4138,47,4092,4,0,0,1228,4382,2193,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-50547,422e5758-fa54-69a2-6f1c-dd4acc2f7df2,,172.20.1.174,172.20.1.174
ecbrtsw01,poweredOn,False,False,2048,False,0,2048,2083,39,2045,3,0,0,327,2443,1222,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2003 (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3211,423e6072-e579-869c-ed2e-e187933880aa,,172.20.1.174,172.20.1.174
ecbrtsw02,poweredOn,False,False,2048,False,0,2048,2086,38,2048,0,0,0,81,2443,964,normal,20480,0,-1,True,03/12/2024  RFC 2024-002890 clon del servidor ecbrtsw01 por pruebas,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2003 (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-34960,422e23b2-9493-aa52-3ca6-c160c4d17e49,,172.20.1.174,172.20.1.174
ecbrtsw02_clon,poweredOn,False,False,2048,False,0,2048,2084,39,2045,3,0,0,122,2447,1008,normal,20480,0,-1,True,Este equipo se creó de un clon del ecbrtsw01 debido a que el equipo original daba errores de conexión. Este equipo debe quedar activo y eliminar del vmware el servidor ecbrtsw02,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2003 (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-52774,422eca8a-9271-1743-c27d-0911d19038f6,,172.20.1.174,172.20.1.174
ecbrtsw03,poweredOn,False,False,2048,False,0,2048,2086,39,2048,0,0,0,798,2447,1288,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3133,564d750a-df01-42c8-2c3a-96667d161dd6,,172.20.1.174,172.20.1.174
ecbrtsw04,poweredOn,False,False,2048,False,0,2048,2084,39,2046,2,0,0,225,2447,1112,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2003 (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3162,423e6d1e-8280-b594-21f2-b2516670e363,,172.20.1.174,172.20.1.174
ecbrtsw06,poweredOn,False,False,6144,False,0,6144,6197,54,6144,0,0,0,798,6564,2619,normal,61440,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-5994,422ee4f3-1504-00fb-249a-d48d5de4f19c,,172.20.1.174,172.20.1.174
ecbrtsw06_POC,poweredOn,False,False,6144,False,0,6144,6193,54,6140,4,0,0,860,5830,2562,normal,61440,0,-1,True,,,DCP,Cluster_BI,ecbrprsx31.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-31647,422e3642-a919-5b9d-67af-c993d1ab6122,,172.20.1.174,172.20.1.174
ecbrtsw07,poweredOn,False,False,3072,False,0,3072,3105,44,3062,10,0,0,1105,3477,1870,normal,30720,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2008 (64-bit),Microsoft Windows Server 2008 (64-bit),vm-3185,423ec65f-cd05-92f6-5818-b788ce7d8a72,,172.20.1.174,172.20.1.174
ecbrtsw08,poweredOn,False,False,2048,False,0,2048,2085,39,2046,0,0,0,184,2443,1065,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3175,423ea478-db36-b0f5-68f7-e90014c1a5aa,,172.20.1.174,172.20.1.174
ecbrtsw100,poweredOn,False,False,4096,False,0,4096,4145,50,4096,0,0,0,1392,4764,4763,normal,40960,4096,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5684,422eb2e7-fd22-0bf8-9731-019207ab765d,,172.20.1.174,172.20.1.174
ecbrtsw101,poweredOn,False,False,4096,False,0,4096,4141,50,4092,0,0,0,1024,4764,4759,normal,40960,4096,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5685,422ead29-1192-6785-2d93-3cf10ac3e857,,172.20.1.174,172.20.1.174
ecbrtsw102,poweredOn,False,False,14336,False,0,14336,14421,86,14336,0,0,0,1433,14813,5178,normal,143360,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7270,422edd8e-4081-00b0-0ad0-8cf0725b9ff4,,172.20.1.174,172.20.1.174
ecbrtsw105,poweredOn,False,False,10240,False,0,10240,10287,72,10216,24,0,0,819,10942,7864,normal,102400,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7613,422e14fa-cefe-938f-7598-3e037b80f403,,172.20.1.174,172.20.1.174
ECBRTSW105_POC,poweredOn,False,False,12288,False,0,12288,12155,83,12068,10,0,0,1474,11658,8340,normal,122880,6144,-1,True,,,DCP,Cluster_BI,ecbrprsx31.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-31645,422e5424-6d2f-b807-69d4-7fc52587dd63,,172.20.1.174,172.20.1.174
ecbrtsw106,poweredOn,False,False,8192,False,0,8192,8255,64,8192,0,0,0,2539,8882,7346,normal,81920,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10555,422e29ef-d3f0-c2e9-ffc9-efedf3a64e2f,,172.20.1.174,172.20.1.174
ecbrtsw107,poweredOn,False,False,8192,False,0,8192,8231,64,8168,24,0,0,1802,8512,6970,normal,81920,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7623,422e88a1-53be-37e3-f30a-82ed91ccdf24,,172.20.1.174,172.20.1.174
ecbrtsw110,poweredOn,False,False,8192,False,0,8192,8255,64,8192,0,0,0,1146,8882,7346,normal,81920,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7742,422e5388-52c9-a484-7789-6466a6251da7,,172.20.1.174,172.20.1.174
ecbrtsw111,poweredOn,False,False,6144,False,0,6144,6182,55,6128,16,0,0,1781,6564,3094,normal,61440,0,-1,True,Servidor clonado del ecbrtsw25,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7746,422e8528-e1ab-fc2d-16a3-6646ed44c1f9,,172.20.1.174,172.20.1.174
ecbrtsw112,poweredOn,False,False,6144,False,0,6144,6184,55,6130,14,0,0,1167,6564,2827,normal,61440,0,-1,True,Servidor Clonado del ecbrtsw26,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7744,422e83d4-e82e-c67f-c64a-6ef8363247b4,,172.20.1.174,172.20.1.174
ecbrtsw113,poweredOn,False,False,16384,False,0,16384,16482,99,16384,0,0,0,2457,16890,6150,normal,163840,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7748,422e31ed-9728-47ec-e12d-0291c867d174,,172.20.1.174,172.20.1.174
ecbrtsw113clon,poweredOn,False,False,12288,False,0,12288,12367,79,12288,0,0,0,1720,12754,4919,normal,122880,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-46543,422efee7-26db-5e37-77d8-29d6f01cb43d,,172.20.1.174,172.20.1.174
ecbrtsw114,poweredOn,False,False,8192,False,0,8192,8249,59,8191,1,0,0,1146,8870,7333,normal,81920,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10554,422ed099-04d8-d3aa-f138-7f3002ecfe1e,,172.20.1.174,172.20.1.174
ecbrtsw115,poweredOn,False,False,14336,False,0,14336,14419,84,14336,0,0,0,1290,14813,5156,normal,143360,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-10655,422e1dad-f188-3d96-6447-995ac271df66,,172.20.1.174,172.20.1.174
ecbrtsw116,poweredOn,False,False,8192,False,0,8192,8253,64,8190,2,0,0,1064,8882,7345,normal,81920,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10665,422e2b6c-997b-2509-3a57-9ac71db6a6fd,,172.20.1.174,172.20.1.174
ecbrtsw117,poweredOn,False,False,10240,False,0,10240,10283,71,10213,23,0,0,1638,10942,7863,normal,102400,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-16901,422eb6d4-794a-e560-17f0-96e0c212e185,,172.20.1.174,172.20.1.174
ECBRTSW118,poweredOn,False,False,6144,False,0,6144,6194,58,6136,1,0,0,1843,6456,2979,normal,61440,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-53214,422ea698-b646-0b13-fadd-edf92406cc86,,172.20.1.174,172.20.1.174
ECBRTSW119,poweredOn,False,False,8192,False,0,8192,8249,60,8189,0,0,0,901,8503,3033,normal,81920,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-54807,422eb8c4-2755-5df9-ea17-2e069103d306,,172.20.1.174,172.20.1.174
ecbrtsw12,poweredOn,False,False,4096,False,0,4096,4145,50,4096,0,0,0,901,4530,2127,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3195,423e3ec6-5e77-4387-19bf-a0a967f52fc2,,172.20.1.174,172.20.1.174
ecbrtsw12poc,poweredOn,False,False,4096,False,0,4096,4145,51,4095,1,0,0,614,4530,1911,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-50441,422e657b-257e-53b8-1b54-b2479e3547bb,,172.20.1.174,172.20.1.174
ecbrtsw14,poweredOn,False,False,4096,False,0,4096,4151,56,4096,0,0,0,696,4542,2046,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3229,423eab6e-71b6-9d35-97e8-a4f12a4e85d9,,172.20.1.174,172.20.1.174
ecbrtsw15,poweredOn,False,False,8192,False,0,8192,8235,64,8172,20,0,0,1228,8882,7341,normal,81920,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7400,422e6d70-b1cd-2e7e-6b46-fcb1007504a2,,172.20.1.174,172.20.1.174
ecbrtsw16,poweredOn,False,False,4096,False,0,4096,4141,51,4090,5,0,0,491,4530,1898,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3147,423e8188-399c-c1b5-6381-456f18b4c990,,172.20.1.174,172.20.1.174
ecbrtsw17,poweredOn,False,False,4096,False,0,4096,4134,47,4088,8,0,0,901,4505,2186,normal,40960,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-3157,423ee7ed-62b5-5ef9-0818-fbfb963aec87,,172.20.1.174,172.20.1.174
ecbrtsw18,poweredOn,False,False,2048,False,0,2048,2084,36,2048,0,0,0,204,2441,1091,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2003 (64-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3137,423e1754-62f9-8a10-5c4f-6a1d526becc0,,172.20.1.174,172.20.1.174
ecbrtsw19,poweredOn,False,False,2048,False,0,2048,2083,36,2048,0,0,0,225,2441,1107,normal,20480,0,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 (64-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3194,423e48df-748a-8f67-0c75-57ab3fb5401a,,172.20.1.174,172.20.1.174
ecbrtsw21,poweredOn,False,False,8192,False,0,8192,8256,64,8192,0,0,0,1802,8882,7346,normal,81920,6144,-1,True,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5650,422e91f4-52f5-2878-ec4c-b755cf34abe0,,172.20.1.174,172.20.1.174
