Server Group,Server Asset,Server Machine,Server IP,Server Process,Wave,Migration Strategy,Business Application
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW69,172.20.1.229,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW69,172.20.1.229,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,IIS Worker Process (SecurityTokenServiceApplicationPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Service Host,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Service Host (Windows Management Instrumentation),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Web App (ARR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Web App (RequestQueue),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,.NET Framework,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,SharePoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Microsoft SharePoint,ECBRPRW87,172.20.1.118,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,IIS Worker Process (LogiAppsBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,IIS Worker Process (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,IIS Worker Process (LogiNotificadorBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,IIS Worker Process (LogiAppsClassicBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,IIS Worker Process (LogiSegBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,IIS Worker Process (LogiGenDocsBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,IIS Worker Process (AppBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,IIS Worker Process (LogiVisorReportesBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,IIS Worker Process (LogiFlowBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Logiciel.AdmConvenios.SAECGestorAdmConvenios.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Trilogy,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Logiciel.LogiFlow.SLFWGestorFlujos.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Logiciel.LogiFlow.SLFWAsignacionActividades.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (LOGIFLOW/SERVICIOGESTORDOCUMENTAL),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (LOGIFLOW/SERVICIOGESTORFLUJOS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (AppBGR + BGR/ARCHIVOSCARGADOS + BGR/ARRANQUEPROCESOS + BGR/AYUDAENLINEA + BGR/DOCSGENERADOS + BGR/WEBADMCONVENIOS + BGR/WEBAUDITORIA + BGR/WEBLOGICMD + BGR/WEBLOGIEDITOR + BGR/WEBLOGIFLOW + BGR/WEBLOGIFTP + BGR/WEBLOGIGENDOCS + BGR/WEBLOGIGENDOCSGENERACION + BGR/WEBLOGINOTIFICACIONESAUDITORIA + BGR/WEBLOGINOTIFICADOR + BGR/WEBLOGIPORTAL + BGR/WEBLOGISCORE + BGR/WEBLOGISEG + BGR/WEBLOGISIEX + BGR/WEBPARAMETROS + BGR/WEBSECUENCIADOR + BGR/WEBSOLICITUDGRAFICA + BGR/WEBVISORREPORTES + BGR/WORKFLOWDESIGNER.APP + BGR/WSCOMBINADORPLANTILLAS + BGR/WSGESTIONINFORMACION + BGR/WSINTERMEDIOBGR + BGR/WSINTERMEDIOGAF + BGR/WSLFWPUBLICADORFLUJO + BGR/WSLNTREGISTRARNOTIFICACION + BGR/WSLOGISCORE + DefaultAppPool + LogiAppsBGR + LogiAppsClassicBGR + LogiFlowBGR + LogiGenDocsBGR + LogiNotificadorBGR + LogiScoreBGR + LogiSegBGR + LogiVisorReportesBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (ADMCONVENIOS/SERVICIOGESTORADMCONVENIOS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (RequestQueue),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (LOGIGENDOCS/SERVICIOGENERARDOCUMENTOS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (LOGISEG/SERVICIOADMINISTRARUSUARIOS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (SISTEMASEXTERNOS/SERVICIOMANEJADORARCHIVOS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw90,172.20.1.191,Web App (LOGIFLOW/SERVICIOGESTORFLUJOSAPI),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,IIS Worker Process (LogiSegBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,IIS Worker Process (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,IIS Worker Process (LogiAppsBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,IIS Worker Process (LogiNotificadorBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,IIS Worker Process (LogiGenDocsBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,IIS Worker Process (AppBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,IIS Worker Process (LogiFlowBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,IIS Worker Process (LogiAppsClassicBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,IIS Worker Process (LogiVisorReportesBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Logiciel.LogiSeg.SLSGAdministrarUsuarios.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Logiciel.LogiFlow.SLFWAsignacionActividades.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Logiciel.LogiGenDocs.SLGDGenerarDocumento.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Logiciel.LogiCorba.SLCBEjecutorProcesos.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Logiciel.LogiFlow.SLFWGestorFlujos.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Trilogy,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Logiciel.LogiFlow.SLFWGestorDocumental.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Logiciel.SistemasExternos.SLSXManejadorArchivos.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Logiciel.AdmConvenios.SAECGestorAdmConvenios.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Logiciel.ServicioSecuenciador.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (LOGIFLOW/SERVICIOGESTORFLUJOSAPI),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (SISTEMASEXTERNOS/SERVICIOMANEJADORARCHIVOS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (ADMCONVENIOS/SERVICIOGESTORADMCONVENIOS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (LOGIFLOW/SERVICIOGESTORFLUJOS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (LOGISEG/SERVICIOADMINISTRARUSUARIOS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (SERVICIOSECUENCIADOR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (LOGIGENDOCS/SERVICIOGENERARDOCUMENTOS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (RequestQueue),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (LOGIFLOW/SERVICIOGESTORDOCUMENTAL),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Electronic Design Automation (EDA),ecbrprw89,172.20.1.173,Web App (AppBGR + BGR/ARCHIVOSCARGADOS + BGR/ARRANQUEPROCESOS + BGR/AYUDAENLINEA + BGR/DOCSGENERADOS + BGR/WEBADMCONVENIOS + BGR/WEBAUDITORIA + BGR/WEBLOGICMD + BGR/WEBLOGIEDITOR + BGR/WEBLOGIFLOW + BGR/WEBLOGIFTP + BGR/WEBLOGIGENDOCS + BGR/WEBLOGIGENDOCSGENERACION + BGR/WEBLOGINOTIFICACIONESAUDITORIA + BGR/WEBLOGINOTIFICADOR + BGR/WEBLOGIPORTAL + BGR/WEBLOGISCORE + BGR/WEBLOGISEG + BGR/WEBLOGISIEX + BGR/WEBPARAMETROS + BGR/WEBSECUENCIADOR + BGR/WEBSOLICITUDGRAFICA + BGR/WEBVISORREPORTES + BGR/WORKFLOWDESIGNER.APP + BGR/WSCOMBINADORPLANTILLAS + BGR/WSGESTIONINFORMACION + BGR/WSINTERMEDIOBGR + BGR/WSINTERMEDIOGAF + BGR/WSLFWPUBLICADORFLUJO + BGR/WSLNTREGISTRARNOTIFICACION + BGR/WSLOGISCORE + DefaultAppPool + LogiAppsBGR + LogiAppsClassicBGR + LogiFlowBGR + LogiGenDocsBGR + LogiNotificadorBGR + LogiScoreBGR + LogiSegBGR + LogiVisorReportesBGR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Service Host,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,WinSCP,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,IIS Worker Process (PruebasDepartamentalesCom),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,IIS Worker Process (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,IIS Worker Process (CuadresS21),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,IIS Worker Process (TransaccionMotivoPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,IIS Worker Process (IngresoEgreso),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,IIS Worker Process (WebTellerAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,IIS Worker Process (CuadreCompensacionATMs),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,.NET Framework,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Web App (CUADRECOMPENSACIONATMS + CUADRESS21 + DefaultAppPool + INGRESOEGRESOEFECTIVO + IngresoEgreso + PRUEBASDEPARTAMENTALESCOM + TELLER + TRANSACCIONMOTIVO + TransaccionMotivoPool + WebTellerAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW47,172.20.1.114,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Service Host,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,IIS Worker Process (AppServer),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Software framework,ECBRPRW57,172.20.1.242,HP Data Protector,Backlog,Rehost,-
